id	filename	md5	size	state
1bf5a23c-8155-4769-9aba-823c8c907d2f	jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-55-A490-01A-11D-A24I-05.gdc_hg38.txt	096f40867b61acced5341352e0e179b6	141257824	released
84478cba-f28e-4d67-9845-166fca745133	jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-50-6591-01A-11D-1756-05.gdc_hg38.txt	5e44852b460a3762e7cd399332ce4a6f	141265560	released
956f3b4c-d5e1-42e8-82d7-1d54b0a6fd49	jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-44-6775-01A-11D-A276-05.gdc_hg38.txt	e55ed7804f1705559ff6f9fa92f9588b	141261001	released
b6243230-05da-4bb9-84e8-e477b86c668f	jhu-usc.edu_LUAD.HumanMethylation450.2.lvl-3.TCGA-64-5778-01A-01D-1626-05.gdc_hg38.txt	3319644edd31fc178bede889725ba753	141271461	released
ee3a30b4-156e-4c40-a07f-01ede1f96382	jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-78-8648-01A-11D-2398-05.gdc_hg38.txt	31a1750545207a3189bebf9f89163ac0	141255584	released
33683969-560f-4d40-ac04-67a3aa9f79bb	jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-55-8091-01A-11D-2239-05.gdc_hg38.txt	8c6f62a470ae6022495b8c7ff13d6d6f	141277805	released
a2941a74-a7ee-47c8-8f01-edbe5cd28ac6	jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-55-8090-01A-11D-2239-05.gdc_hg38.txt	1be6a1d72d973ba03075ae8e32eda4ac	141267486	released
ce96abcc-9728-4596-9ce5-78055589fdbf	jhu-usc.edu_LUAD.HumanMethylation450.6.lvl-3.TCGA-78-7158-01A-11D-2037-05.gdc_hg38.txt	6e2f560d20fde0b09a31e7f84cce9818	141259861	released
6f21e23d-472f-4cad-952c-eaa7a524090a	jhu-usc.edu_LUAD.HumanMethylation450.8.lvl-3.TCGA-69-7763-01A-11D-2168-05.gdc_hg38.txt	6002ab9c9ffd3ed9b533fe60eb8ccf3c	141255488	released
192febcc-937e-44ee-be09-d9a738be6f58	jhu-usc.edu_LUAD.HumanMethylation450.5.lvl-3.TCGA-91-6840-01A-11D-1947-05.gdc_hg38.txt	5351fe20354f66520a26d5cbdb7478cb	141268567	released
e02f77b7-e2d6-4b34-9025-e9721255013b	jhu-usc.edu_LUAD.HumanMethylation450.6.lvl-3.TCGA-97-7547-01A-11D-2037-05.gdc_hg38.txt	347772b7106dd6ce6f55dfe2b4b72b12	141261457	released
48fe0754-e5b8-4852-9cad-dc992473fa19	jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-50-5044-01A-21D-1856-05.gdc_hg38.txt	bd60038ae0a7aa7365170a1abf8cb9f8	141242867	released
ad8e3902-7ec9-47b9-aafa-00a74af7048e	jhu-usc.edu_LUAD.HumanMethylation450.19.lvl-3.TCGA-49-AARO-01A-12D-A411-05.gdc_hg38.txt	1f1e78818eb7864891a3a5efb42c45a0	141221809	released
ccf6b5f5-e66a-4667-be32-69d318853bae	jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-86-8585-01A-11D-2398-05.gdc_hg38.txt	dd6c4dcd3689971ee9744b1482eb565a	141270368	released
74547490-c4d7-462f-a274-8cdd1585a315	jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-55-8513-01A-11D-2398-05.gdc_hg38.txt	64e3870262ae7e24ad9b6d52d36cf3fa	141264959	released
05f05a70-6bc6-42e7-bf77-017219eb0f77	jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-93-A4JN-01A-11D-A24U-05.gdc_hg38.txt	5c33cb4dda641258135b5744827ea6ba	141269938	released
